resp_id,aes_canton,aes_langreg,t0sex,t0fmedu_comp,t0immig,t1bqvalids,t2bqvalids,t3bqvalids,t1wt,t2wt,t3wt,t0hisei08_3q,t0wlem_3q,t0st_nprog_req3,t1educ_class_1_r,t2educ_class_1_r,t3educ_class_1_r
3013327,23,1,1,0,2,1,1,1,.5693472217391593,.9471944921801707,.6342757248611892,1,1,3,4,3,9
3013333,17,1,1,0,2,1,1,0,2.712494387414467,2.358133812590533,,1,1,3,3,6,
3013334,11,1,2,1,1,1,1,0,11.69487850119675,8.348262920896119,,1,1,3,6,6,
3013335,3,1,1,1,1,1,1,1,2.62861492582823,3.506347473812741,2.335460309100558,2,1,2,2,2,6
3013337,12,1,1,2,1,1,1,1,4.393319084054537,4.040778046092331,5.668195627033392,3,1,3,3,1,1
3013339,22,2,1,2,1,1,1,1,24.43151500468222,20.27125885612814,25.49337211322917,3,1,2,9,9,9
3013343,2,2,1,2,1,1,1,1,1.309738025447328,1.112969899227356,1.50219027310163,3,3,1,7,7,7
3013349,2,1,2,1,1,1,0,.e,.1590417406298454,,,1,1,2,6,,
3013357,11,1,1,1,1,1,1,1,2.446979605454542,2.434395674813852,4.178743722356723,1,1,3,6,1,6
3013358,21,3,1,2,1,1,1,1,5.808445006618284,5.468378883701585,5.849600980055233,3,1,2,8,8,8
3013362,23,1,1,1,1,1,1,1,.7305576211743872,.5013021217692478,.5351609679511341,1,3,3,6,6,6
3013363,12,1,1,1,1,1,0,0,.0322779299420305,,,1,1,3,6,,
3013365,11,1,1,2,1,1,1,1,2.837449660797745,3.003193525893077,2.68851763508349,2,3,1,8,8,8
3013369,9,1,2,1,2,1,1,1,62.3426877285045,39.15417965668568,59.7738938388764,1,1,3,3,6,6
3013371,26,2,1,1,1,1,1,1,1.726356498466231,1.364615158003519,1.506585484017726,1,2,1,6,6,6
3013372,20,1,2,2,3,1,1,1,4.430824713621639,4.454983942119356,4.618141203218704,2,3,2,8,8,8
3013374,25,2,2,1,3,1,1,0,30.26080856385667,18.80251231888168,,1,2,3,9,9,
3013376,20,1,2,1,1,1,1,1,18.46874491043969,15.30913556909701,16.65214781546362,1,3,2,9,9,9
3013379,20,1,1,1,1,0,1,1,,21.28769400178987,9.421517630634815,1,1,2,,6,6
3013383,3,1,1,0,2,1,1,1,6.169713015842108,6.722773083189543,8.319541023593239,1,1,3,6,6,6
3013384,23,2,1,2,1,1,1,1,1.100709554230041,1.139067549118846,1.5881319434233,1,2,3,3,6,6
3013387,1,1,1,0,2,1,.e,.e,47.06846534576606,,,2,1,3,2,,
3013388,8,1,2,1,2,1,1,0,.2466276977369442,.3250092550072499,,1,2,3,6,6,
3013395,20,1,2,1,2,1,1,0,5.632112193994823,7.194778222820329,,1,3,2,6,6,
3013403,22,2,1,2,1,1,1,1,32.1147086032715,32.65405708292147,34.9637181311182,3,2,1,8,8,8
3013404,1,1,2,1,1,0,1,1,,78.75357637905225,94.63199784635333,2,,3,,1,2
3013405,6,1,1,1,1,1,1,1,3.580359511374025,3.009175239162873,3.721341455935339,2,3,1,8,8,8
3013406,22,2,2,2,1,1,1,1,24.54867724176484,27.69603843351944,27.46722365446277,1,,2,6,6,6
3013408,20,1,1,1,3,1,1,1,3.674403539640862,3.17120039351432,4.569826749791708,1,3,2,9,9,9
3013411,13,1,1,1,2,0,1,1,,15.05615683397754,5.492659560637448,3,2,2,,9,9
3013415,10,1,1,1,1,1,1,1,1.892177054276246,1.912413828738004,1.686269647412532,2,3,1,8,8,8
3013416,9,1,1,2,2,1,1,1,2.539657980315778,2.709087477525217,2.998008086099365,3,3,1,8,8,8
3013417,6,1,1,1,1,1,1,1,4.051506403587344,2.921769510467682,3.155745653890209,2,1,3,6,6,6
3013419,15,1,1,2,2,1,1,1,.770464129205924,.6802220355148118,.8882109145196861,3,3,2,7,7,7
3013424,17,1,1,2,1,1,1,1,5.035316586410284,5.164432010545255,4.799853494303472,3,2,2,9,9,9
3013429,11,1,2,1,1,1,1,1,2.440680437461113,1.930299350111465,2.483088810402895,3,2,2,7,7,7
3013431,11,1,2,1,1,1,0,0,.1324042488060942,,,3,1,2,6,,
3013433,21,3,2,2,3,1,1,1,16.77034495761044,15.99439661456111,13.02797459404204,3,1,3,6,6,6
3013434,7,1,1,2,2,1,0,0,.0206909017741378,,,3,2,1,8,,
3013440,17,1,1,0,2,1,1,1,19.33926174250189,29.45177568685483,30.04997861313235,1,1,3,3,1,1
3013441,1,1,2,2,2,1,1,0,8.771993853462533,10.36729520186746,,2,3,2,6,6,
3013443,14,1,1,2,2,1,1,1,1.90436659243438,1.839593665240698,2.314309474104145,1,3,1,8,8,8
3013444,17,1,2,2,1,1,1,1,8.214664909717619,7.36710275319659,7.812104477532519,2,3,1,8,8,8
3013447,17,1,1,0,2,1,1,1,6.892138355617783,9.541188279359822,10.27267696055205,1,1,3,1,6,6
3013449,17,1,2,1,1,1,0,1,6.76518241653568,,28.55431489985177,3,3,2,1,,6
3013457,19,1,2,1,1,1,1,1,13.44414980569841,14.51259554457183,11.07032297545003,3,2,2,6,6,6
3013464,20,1,1,1,1,1,0,0,.0417122958870067,,,3,2,3,6,,
4011002,17,1,1,1,1,1,1,1,5.620757408706386,4.555637265792147,5.166573348383467,3,3,3,6,6,1
4011004,17,1,2,1,1,1,1,1,11.70565693381871,11.00126494569071,13.82650074235466,2,2,2,6,6,6
4011005,1,1,1,0,3,1,1,0,22.24203094975414,47.90693178208201,,1,1,3,2,2,
4011007,2,2,2,1,3,0,1,1,,7.848951949127938,6.746286343034469,3,2,1,,9,9
4011011,21,3,2,1,1,1,1,1,17.85005738065098,15.39895420870016,17.31416451090586,1,3,1,6,6,6
4011012,10,1,2,1,3,0,0,1,,,52.73631775083341,2,1,2,,,1
4011015,7,1,1,0,1,1,0,.e,.0400671920959481,,,1,1,3,6,,
4011019,2,1,2,2,1,1,1,1,14.78701956230097,12.44950085909206,15.21223928182638,3,2,2,3,6,6
4011020,3,1,2,2,1,1,0,1,8.745759573246902,,26.88542517283428,3,2,2,1,,6
4011024,23,1,1,2,1,1,1,1,.361524770494756,.3242611539360496,.344815338637279,2,3,1,8,8,8
4011025,13,1,1,0,2,1,1,1,3.909132607707873,4.31645189011304,3.432917665937236,1,2,2,9,9,9
4011027,19,1,2,0,1,1,0,0,.1850047408613183,,,1,1,2,6,,
4011028,14,1,2,1,1,1,1,1,5.983972122103293,6.423564628804272,8.098167934608274,2,2,3,6,6,1
4011032,26,2,2,1,1,0,1,1,,6.968483647212096,3.627354738069553,1,1,2,,6,6
4011035,26,2,1,2,2,1,1,1,3.719617328821589,2.968382466520911,4.020813296799388,1,1,3,6,6,6
4011038,19,1,1,1,1,1,1,1,14.37187442439297,16.86689881109374,18.08477309062112,2,1,2,2,6,6
4011039,11,1,1,1,1,1,1,1,6.321720474753405,6.941185848778979,8.369928286803173,1,1,2,6,6,6
4011043,6,1,1,1,1,1,1,1,4.621211752699547,3.923958024022491,4.7780860422172,1,3,1,8,8,8
4011044,2,1,2,1,1,1,1,1,27.09154002060925,23.87274999444431,30.67741221771907,2,2,2,6,6,6
4011047,2,1,2,1,1,1,0,0,.1924806381566315,,,1,2,3,6,,
4011049,23,2,2,2,1,1,1,1,.5821762546266112,.5375250232644226,.5890478701934427,3,3,1,8,8,8
4011050,21,3,2,1,3,1,0,.e,.0760123049071784,,,3,1,2,7,,
4011051,25,2,2,2,1,1,1,1,9.284416513041569,8.303107190721038,8.453950831403786,3,3,1,8,8,8
4011053,26,2,2,1,2,1,1,1,3.303211598005769,2.018169304664465,2.366878504668822,1,2,1,7,7,7
4011057,21,3,1,0,2,1,1,0,6.692072614243881,7.098959720283015,,1,3,1,6,6,
4011058,19,1,2,1,1,1,1,1,19.42639043750352,24.24852040355324,16.59668080741533,2,1,2,6,6,6
4011059,21,3,1,1,1,1,1,1,14.65912581798197,9.869731939424476,13.97437647651696,1,2,1,7,7,7
4011063,19,1,2,1,1,1,1,1,27.6708312759285,27.39192865386722,25.46444860757511,3,2,1,8,8,8
4011065,23,1,2,1,1,1,1,1,8.218459484574494,7.250837886110873,7.163870384254205,3,3,1,8,8,8
4011067,19,1,1,1,1,1,0,0,15.80304260705833,,,2,1,2,3,,
4011069,22,2,1,1,1,1,1,0,24.63562714781214,29.749225883292,,2,2,3,3,4,
4011070,15,1,1,0,1,1,1,1,1.833203927546633,1.389342571160977,1.428525470669566,1,1,3,1,6,6
4011071,20,1,1,1,1,1,0,0,2.284615971355154,,,2,2,2,2,,
4011073,23,1,1,0,1,1,0,0,.0091667311384162,,,1,1,3,6,,
4011075,19,1,1,2,1,1,1,1,37.44370152628379,34.96212257892126,37.27743775326103,3,2,2,6,6,6
4011078,3,1,2,2,1,1,0,.e,.1313970761092598,,,2,3,2,8,,
4011079,13,1,2,2,1,1,1,1,13.49919358911609,22.09956094461601,11.92108118102333,3,2,1,8,8,8
4011080,12,1,2,2,2,1,1,1,2.36989541675706,1.986762701079976,1.925894365379001,3,3,1,8,8,8
4011083,5,1,1,1,1,1,1,1,3.95934678295468,3.106271395535577,3.020725097647903,2,2,2,9,9,9
4011085,10,2,2,2,1,1,1,1,8.919563738215038,10.06270680372502,9.724965803476527,2,3,1,4,6,6
4011087,11,1,1,1,1,1,1,1,5.959825669407247,4.162058762308144,4.960564708994799,2,2,3,2,6,6
4011090,7,1,1,1,1,1,1,1,1.154925503044711,1.077636383438042,1.219355127949942,2,3,1,8,8,8
4011091,17,1,1,0,2,1,1,1,8.210468411036274,5.665930548503454,6.429215703980175,1,1,3,2,6,6
4011092,10,2,1,2,2,1,1,1,3.666426514511786,3.136809137222574,3.365178525840026,1,2,2,9,9,9
4011094,1,1,1,1,1,1,0,.e,.1693128310577657,,,3,1,3,6,,
4011099,25,2,1,2,1,1,0,1,19.07446428799849,,64.18252016155964,3,2,1,8,,9
4011101,13,1,2,0,2,1,1,1,68.43601443295969,78.75357637905225,93.17888309392904,1,1,2,6,6,6
4011104,11,1,2,2,1,1,1,1,4.370653481505637,4.496861713869596,4.447315817368963,3,2,2,6,6,6
4011108,26,2,1,1,1,1,1,1,1.128009101452382,.961479992357347,1.226413340397071,2,3,1,8,8,8
4011109,9,1,1,2,1,1,1,0,1.889133362114003,1.869266711758819,,2,3,1,8,8,
4011111,17,1,2,2,1,1,0,0,.136821695171991,,,2,3,2,8,,
4011113,2,1,2,2,1,1,1,1,10.20098889204149,8.319094870203161,9.038588941252447,3,3,2,6,6,6
4011114,16,1,2,1,1,1,1,1,1.627475675187215,1.839582972735868,1.623705223773164,2,3,1,8,8,8
4011115,23,1,2,2,1,1,1,1,.4953335488274045,.4325172439989881,.3877419879868287,3,3,1,8,8,8
4011118,7,1,1,1,1,1,1,1,1.564287075178646,1.734719837807032,2.360084792736081,1,3,2,6,6,6
4011119,18,1,1,1,1,1,1,1,3.225982735091185,2.430307586976707,2.960740598927454,2,2,2,2,6,6
4011120,5,1,1,1,1,1,1,1,16.72370658546211,22.24782656194961,19.27449114821476,2,1,2,6,4,1
4011121,9,1,1,2,1,1,1,1,9.53123985863254,9.146152929036276,9.738415945050956,3,3,1,8,8,8
4011122,18,1,1,1,1,1,1,1,2.821197885665392,4.775560455949039,4.285669555173823,1,1,2,1,6,6
4011123,1,1,1,2,1,1,1,1,20.09015534066047,26.30099382798361,20.12258880745299,2,3,1,8,8,8
4011131,21,3,2,1,1,1,1,1,12.54611341457615,8.660349225904001,10.10049852125369,2,3,1,7,7,7
4011135,1,1,1,2,1,1,1,1,16.44456794598057,13.77630084301143,12.36619547691011,3,3,1,8,8,8
4011139,22,2,2,1,1,1,1,1,22.43963103044513,24.91840318495541,20.86474827288031,1,2,2,6,6,6
4011142,17,1,1,1,1,1,0,0,.0733634691526556,,,1,1,3,6,,
4011143,19,1,2,1,1,1,1,1,5.850233033590384,6.332428680275837,5.684706044596092,1,2,2,6,6,6
4011146,1,1,1,1,1,0,1,1,,35.81170738259231,13.38680805579179,2,2,2,,6,6
4011149,22,2,1,2,2,1,1,1,14.16399862158118,12.13920134434277,14.81092581096638,2,2,2,9,9,9
4011151,23,1,1,1,1,1,1,1,.3860807814148311,.2964445269705628,.3261046954471605,1,3,1,9,9,9
4011152,5,1,1,0,2,1,0,0,.0683760207396047,,,1,2,2,6,,
4011156,14,1,2,1,1,1,1,0,2.384196619930423,2.638011900787009,,1,1,2,6,6,
4011158,23,2,1,0,3,1,1,1,.8990133655810204,.8421263836163329,.947650991144705,1,2,1,8,8,8
4011159,12,1,1,2,2,1,1,1,6.083723229579946,7.047140016593583,6.07869395259992,3,3,1,8,8,8
4011161,17,1,1,1,1,1,1,1,22.34100901655515,31.85843245448959,18.19694972285771,3,1,2,6,6,6
4011163,25,2,2,0,3,1,1,1,67.26772327191276,33.79371940740197,34.21975148957981,2,1,3,4,8,8
4011164,11,1,1,1,1,1,1,1,7.513780110305077,7.788396959073544,7.29013388823738,1,2,2,6,6,6
4011166,21,3,1,2,1,1,1,1,6.036685390190986,5.229662225720483,7.208138744850536,2,1,2,6,6,6
4011167,24,2,1,2,2,1,0,0,.1622587788275879,,,1,1,3,6,,
4011171,7,1,1,2,2,1,1,0,3.76175824381094,3.479616915457529,,3,3,1,8,8,
4011172,2,1,2,2,1,1,1,1,14.81030109782185,14.46495505048914,14.51831981275403,3,3,1,8,8,8
4011173,21,3,2,,1,1,1,1,5.732404786737839,4.077464355098839,7.867656726124198,2,1,2,1,7,2
4011176,7,1,1,2,1,1,1,1,18.92539984098967,18.03497905693112,21.62845976908253,3,3,1,8,8,8
4011177,21,3,1,1,1,1,1,1,11.35125931702242,8.824356040716511,8.559692303471529,,2,1,7,7,7
4011178,1,1,2,1,1,1,1,1,9.807397320972099,8.970170378404148,9.63095614539721,1,2,3,5,5,6
4011179,10,2,1,1,1,1,1,1,7.740643894354815,7.711832259020269,10.3779712185418,2,2,1,4,7,7
4011181,9,1,2,2,1,1,0,1,5.218131097470085,,11.14136029770872,2,1,3,6,,6
4011184,10,2,2,2,3,1,1,1,4.914334840027403,4.286182221427375,4.219008528122405,3,3,2,9,9,9
4011191,17,1,1,1,1,1,1,1,7.536569641961908,9.228317080977613,8.972347530750231,2,2,3,4,6,6
4011192,10,1,2,2,1,1,1,0,4.050144176950897,3.803106261563212,,2,2,1,1,7,
4011194,2,1,1,2,1,1,1,1,11.45225040434701,11.11837083005271,13.06334001533709,3,3,2,8,8,8
4011205,1,1,2,2,1,1,1,1,68.43347543095439,78.75357637905225,82.86735193077443,3,2,2,8,8,8
4011211,21,3,1,1,1,1,1,1,5.694274953090129,6.228507247412347,5.90828244052337,1,1,3,6,6,6
4011215,23,2,1,2,1,1,0,.e,.0056312230522273,,,1,2,3,6,,
4011221,2,1,1,2,1,1,1,1,22.80920188732129,21.47389690953235,23.21678412384195,3,3,1,8,8,8
4011224,10,1,2,1,1,1,1,1,9.283812574947923,9.329690795774418,5.935708368505199,2,1,1,6,6,6
4011229,2,2,1,2,1,1,1,1,1.089492682851103,1.169219113621088,1.298114794477634,3,3,1,7,7,7
4011234,18,1,1,2,1,1,1,0,.9685193427849371,1.033874167069482,,3,3,2,8,8,
4011235,1,1,2,0,2,1,1,1,7.381656057248322,9.334542428043791,8.463792409577687,1,3,3,6,6,6
4011236,3,1,2,1,1,1,1,1,4.852527161018045,4.296122294606166,4.287136420944784,3,3,1,8,8,8
4011240,12,1,2,2,1,1,1,1,1.761894318491679,2.059906115070214,1.621112080343883,3,2,1,8,8,8
4011250,17,1,1,,2,0,1,0,,29.02202936584147,,2,1,3,,6,
4011252,18,1,2,2,1,1,1,1,3.562916199317643,2.706567417365297,3.464057781790523,1,3,2,7,7,7
4011254,13,1,1,2,1,1,1,1,8.450092173369443,7.072678658305528,7.776876472538174,1,3,2,6,6,1
4011260,7,1,2,2,1,1,1,1,1.749606269897204,1.611155146081636,1.745308911254095,3,3,2,6,6,6
4011261,25,2,1,0,2,1,1,1,9.129876210789245,6.831031990238055,8.587032720136865,2,1,2,9,9,9
4011263,19,1,1,0,1,1,1,1,12.88709401101812,12.19175253833855,13.41332116100203,1,1,3,5,5,6
4011268,25,2,1,1,1,1,1,1,11.22122126024686,9.862261966680215,14.57206040458787,1,,3,3,5,5
4011273,7,1,1,0,2,1,0,1,1.398114454889999,,4.067852819357793,1,2,2,7,,7
4011275,3,1,1,0,3,1,0,0,.0612788933621695,,,1,1,2,6,,
4011277,3,1,1,1,1,1,1,1,4.89008515092773,6.333503935324761,5.120874788063485,2,2,2,6,6,6
4011280,7,1,2,1,1,1,1,1,14.83682846436143,11.28868123687939,14.05367921370794,1,3,2,6,6,6
4011287,3,1,1,1,1,1,1,1,5.790189051446623,5.962770013117119,7.209615448394517,3,1,2,4,6,6
4011289,23,2,2,1,1,1,1,1,1.693333047942561,1.23489730814688,1.577138784941063,1,2,3,6,6,6
4011290,22,2,1,1,2,1,0,0,21.15259340883424,,,1,1,3,3,,
4011293,2,1,2,1,1,1,1,1,7.90071414382666,7.086961175230598,9.563350671735984,2,3,2,7,7,7
4011294,8,1,2,2,1,0,1,0,,1.053846603021361,,3,1,2,,6,
4011296,3,1,1,,2,1,1,1,3.033606940703147,3.047276937506909,2.886639887883827,2,1,2,3,9,9
4011297,23,1,1,1,1,1,0,0,.4752135103563717,,,1,1,3,2,,
4011298,13,1,2,1,2,1,1,1,5.112115546033967,5.184359536163337,4.595225142893339,2,2,2,6,6,6
4011308,22,2,1,2,1,1,1,1,13.29223610394214,19.18406156666357,12.61478850270427,3,1,2,2,2,6
4011309,22,2,1,1,3,1,1,1,34.78230685920224,29.35502805097475,34.39146829990313,2,2,2,3,6,6
4011310,13,1,1,1,1,1,1,1,6.744517473928742,5.955723936785476,7.272719619264639,3,3,1,8,8,8
4011311,1,1,1,1,1,1,0,0,.0922440320363356,,,1,1,2,1,,
4011313,18,1,1,2,1,1,1,0,1.692238675295249,2.19104952932401,,1,3,1,8,8,
4011315,18,1,1,1,1,1,0,0,.090634187277198,,,2,2,3,6,,
4011318,2,2,1,1,1,1,1,1,3.422247225547337,3.519326053497278,4.128387089263239,1,2,2,3,6,6
4011319,24,2,2,2,2,1,1,1,7.269663844285826,6.678097763582495,8.662154579774375,3,3,1,8,8,8
4011322,20,1,1,0,1,1,1,0,4.567219538560622,3.967760325726252,,1,3,2,9,9,
4011326,2,1,1,0,1,1,0,0,.1339019705513469,,,1,1,2,6,,
4011327,10,1,1,1,1,1,1,1,2.428064155988503,2.278816497099452,2.192897732990117,2,3,1,8,8,8
4011330,1,1,2,1,1,1,0,1,49.56955356676162,,94.63199784635333,3,1,3,6,,6
4011331,25,2,1,,2,1,0,0,.1074105093343896,,,1,1,2,9,,
4011332,20,1,2,2,1,1,1,1,64.8537543309198,76.63896553728713,85.13613231132329,1,3,2,6,6,6
4011333,18,1,2,2,1,1,1,1,5.818373859375198,6.102622614440348,5.15655387282101,3,3,1,8,8,8
4011334,22,2,1,2,1,1,1,1,34.03335697286413,60.55957100117786,86.06130434653021,3,1,3,1,2,2
4011336,13,1,2,2,1,1,1,1,57.16846375370149,31.17688136984342,33.88563265176569,3,1,3,6,6,6
4011337,2,2,1,2,1,1,0,0,.0195076693288628,,,2,1,2,6,,
4011338,1,1,2,2,2,1,1,1,7.040130621752224,6.659852012040568,6.129967071629926,1,2,2,3,8,8
4011342,21,3,1,1,1,1,0,0,.0816305414675982,,,2,3,1,6,,
4011344,1,1,2,1,1,1,1,1,10.68743605954093,9.466753189388474,9.839896138425679,1,2,3,6,6,6
4011346,19,1,1,1,1,1,1,0,4.872193679577992,3.842048011861352,,2,2,2,2,6,
4011348,1,1,1,1,1,1,0,0,23.91849311557133,,,1,1,3,3,,
4011351,1,1,2,2,3,1,1,1,20.98961492204199,19.1547598726771,21.08073112572145,3,3,1,8,8,8
4011353,1,1,2,1,1,1,1,1,20.15149960858205,16.54918898882124,17.796104614155,3,3,2,7,7,7
4011354,19,1,2,2,1,1,1,1,14.95783802283275,22.58249177599286,18.34301701559795,2,,2,6,6,6
4011356,9,1,1,1,1,1,0,.e,.0187683927833296,,,1,1,3,6,,
4011363,25,2,1,2,3,1,1,1,12.56327712693264,10.12460608308614,15.41962199225878,2,1,2,6,9,9
4011364,23,1,1,1,1,1,1,1,.616767814861767,.7019088337503159,1.063725092366167,1,1,3,2,4,1
4011369,20,1,2,1,1,1,1,1,9.04560704690493,11.5493745064069,10.34767516187054,2,1,3,6,6,6
4011376,12,1,1,2,3,1,0,1,1.996450614736098,,3.462554273570512,3,1,1,8,,9
4011377,17,1,1,1,1,1,1,1,6.400276652946291,7.186190026503899,9.052871980497333,1,1,3,6,6,1
4011390,23,1,1,0,2,1,0,0,.007592200151358,,,1,2,3,7,,
4011391,23,2,2,2,1,1,1,1,.6670195428951663,.7545703723157863,.7262424370412712,3,3,1,8,8,8
4011393,2,2,1,1,2,1,1,1,3.401613965185347,4.196870105850331,3.607556757691979,1,2,2,1,3,7
4011398,21,3,2,2,1,1,1,1,8.701392942249903,7.186800913447668,9.712287586668223,3,2,1,8,1,6
4011400,17,1,2,0,3,1,0,1,7.072307666110427,,21.82259556674421,1,1,3,6,,6
4011401,19,1,1,2,1,1,1,1,6.472362545889411,6.35960523750262,6.86720577685271,1,1,3,1,3,6
4011402,17,1,2,1,1,0,1,1,,21.09665335036296,9.796290950780262,1,1,3,,6,6
4011404,2,1,1,1,1,1,1,1,20.04143685611574,19.88546931540425,21.17196219217764,2,3,2,6,6,6
4011405,22,2,1,2,1,1,1,1,23.00502771862295,23.7946363913563,22.24190940343904,3,3,1,8,8,8
4011406,19,1,1,1,1,1,0,0,.3044681943964657,,,2,1,2,6,,
4011408,11,1,1,2,1,1,1,1,9.419903338798786,10.13580017510353,10.40608590338551,3,1,3,2,6,5
4011412,20,1,1,2,1,1,1,1,3.011968613518301,2.609324722456809,3.053595717615337,1,1,2,9,9,9
4011414,19,1,1,2,1,1,1,1,13.23003376250485,13.63534117394263,13.92495937272941,3,2,1,8,8,8
4011415,18,1,1,2,1,1,1,1,4.196744857244984,4.599415626064977,5.003795631284526,2,2,2,6,6,6
4011416,1,1,2,1,2,1,1,1,15.68697088782488,12.92373817858565,12.08313931264475,2,2,2,8,8,8
4011421,23,1,2,2,1,1,0,1,.5787864486095451,,1.365412915221369,2,3,2,6,,6
4011423,10,2,2,1,2,1,1,1,3.494744984199684,3.371968073490981,3.39006558875865,,3,2,7,7,7
4011424,12,1,2,2,1,1,1,0,1.958141049344578,2.357522040171638,,2,3,2,8,8,
4011425,10,2,2,0,3,1,0,0,.0815911419421456,,,1,2,2,6,,
4011428,25,2,1,2,2,1,1,1,15.18479950558859,14.2749537132297,15.54753427264314,2,3,1,8,8,8
4011430,20,1,1,1,2,0,1,1,,19.52953746804132,9.83553887853131,1,1,3,,6,6
4011431,17,1,1,2,1,1,1,1,9.176836117206525,7.187359431995769,8.177605042381057,3,3,2,7,7,7
4011434,11,1,1,2,1,1,0,.e,.0363413024410806,,,3,2,1,8,,
4011437,10,2,1,1,1,1,0,.e,.1968729811994634,,,2,3,1,9,,
4011441,24,2,1,1,2,1,1,1,6.562308112951727,5.045195071964563,6.204603946214829,1,1,1,7,7,7
4011442,18,1,2,1,1,1,1,0,1.964781027236436,1.891103240710016,,1,1,3,3,6,
4011443,17,1,2,0,1,0,1,0,,20.07763562223675,,1,3,3,,4,
4011447,18,1,1,2,1,1,0,.e,.0724576013209975,,,3,2,2,6,,
4011449,23,1,1,0,2,1,0,1,1.731748354064899,,4.400857720329361,1,1,3,5,,6
4011452,13,1,1,2,1,1,1,1,7.001592212359404,5.971080250368266,6.428481421195753,3,3,1,3,7,7
4011454,2,1,2,2,3,1,1,0,4.80234990065118,4.117156895624052,,3,3,1,8,8,
4011457,25,2,2,,1,1,1,1,11.12927277457309,11.47598516650229,13.09034795977404,2,1,2,1,9,9
4011459,17,1,2,1,1,1,.e,.e,.0747622412016914,,,1,1,3,6,,
4011465,12,1,2,1,1,1,1,1,4.138758845074312,3.307393034796782,3.021713533428184,2,1,3,6,6,6
4011468,13,1,1,0,1,1,0,0,.0906499725026144,,,2,1,3,6,,
4011470,22,2,1,2,3,1,1,1,40.79324889608317,37.33075696736863,37.3966040528748,2,,3,4,4,1
4011472,21,3,2,2,2,1,1,1,4.992728624069274,5.567600185740691,5.80725565985775,3,2,3,6,6,6
4011473,19,1,1,2,1,1,1,1,20.02191054669429,20.05819715783457,20.40539549298309,3,3,1,8,8,8
4011475,26,2,1,1,1,1,1,0,2.64294208309231,2.272939651994089,,1,2,1,4,6,
4011476,2,1,2,1,1,1,0,1,47.6333249835626,,89.15023814576138,3,2,2,6,,6
4011479,17,1,2,1,1,1,1,1,11.14631980758266,7.921677819616322,8.34218837083694,1,1,3,6,6,6
4011482,22,2,1,1,2,1,1,.e,40.01581794663612,39.31871689276856,,1,1,3,3,2,
4011483,23,2,2,1,3,1,0,0,.0132774883749809,,,1,3,1,6,,
4011484,8,1,1,2,1,1,1,1,.2503445898961981,.4347627306721858,2.187235962584105,1,3,2,6,6,6
4011485,25,2,1,0,3,1,1,1,11.85275531458133,7.989130914966573,13.79371606908409,1,1,3,3,6,2
4011486,21,3,1,1,3,1,0,0,9.530240497741906,,,1,3,1,6,,
4011492,14,1,2,2,1,1,1,1,3.589968318119486,4.560363330400268,7.782894590786611,3,3,2,7,7,7
4011494,5,1,2,1,1,1,1,1,4.529936869522623,4.521761620284892,4.256658554375209,2,2,3,6,6,6
4011496,5,1,1,1,3,1,0,1,3.773866267861831,,10.63593557119337,1,1,3,2,,6
4011499,3,1,1,0,1,1,1,1,8.029517463680236,7.611202804414718,7.532487187316706,1,1,3,6,6,6
4011501,2,1,2,1,1,1,0,0,.3838333941519353,,,2,1,3,6,,
4011502,25,2,2,2,2,1,1,1,12.14408239115353,11.78533234220679,10.35319454896552,3,2,1,8,8,8
4011507,26,2,1,2,1,1,1,1,1.229496960736573,1.227472302899002,1.150946013837459,3,2,1,8,8,8
4011508,11,1,1,2,1,1,1,1,5.171323814686546,6.254862482972356,5.364205843708715,2,3,2,6,6,6
4011513,5,1,2,1,3,1,1,1,5.933129731767154,5.682699904017198,4.692912435980818,1,3,2,8,8,8
4011514,20,1,2,1,1,1,0,1,5.627508691081197,,15.45350753786062,1,2,2,6,,6
4011517,1,1,1,2,1,1,1,1,11.01900259609489,11.52670652647558,10.12105754323583,3,3,1,8,8,8
4011520,1,1,2,1,1,1,1,0,18.60343613884235,19.37111775179098,,1,2,2,6,6,
4011526,20,1,2,2,1,1,1,1,12.20159148872932,12.83904012312453,18.28304452922179,3,1,2,8,8,8
4011527,3,1,1,1,1,1,1,1,4.906424527012978,4.637594607903767,5.429963973348155,1,2,2,8,8,8
4011530,7,1,1,1,3,1,1,1,2.902176528916704,2.479095824518242,3.163210388506314,1,1,3,3,5,5
4011532,21,3,1,0,1,1,1,1,11.12074406872732,9.755209988358638,10.27991123962206,3,2,1,8,8,8
4011535,26,2,1,1,3,1,1,0,2.338460126085999,2.400061652963251,,3,1,2,6,6,
4011540,17,1,2,1,1,1,1,0,5.600839235903822,7.980843869138182,,2,2,2,6,6,
4011544,20,1,2,2,1,1,1,1,30.88329759078021,36.12722858879751,33.79429662288658,3,3,2,8,8,8
4011545,17,1,1,1,1,0,1,0,,51.44580480054125,,2,2,2,,6,
4011547,19,1,1,2,1,1,1,0,13.58167438661098,13.19190276195436,,2,1,2,6,6,
4011550,21,3,1,1,2,1,1,1,6.332601526632642,5.657585049937501,6.838422661543474,2,1,3,6,6,6
4011552,18,1,2,1,3,1,1,1,2.438322542735941,2.352174206482161,2.446182728830011,1,2,1,8,8,8
4011553,26,2,1,2,1,1,1,1,1.178803040576245,1.011368236959722,1.170637791619973,3,3,1,8,8,8
